    62   -0.17525606969032661575E+00    0.35130651841727474766E-02    0.26260060953769132669E-05   -0.10082184139604447037E+00
    63   -0.19085820013826118591E+00    0.36695036815318246397E-02    0.26967570999211437516E-05   -0.10785359180439525739E+00
    64   -0.20696938671267370302E+00    0.38284545413041831327E-02    0.27676476588757878746E-05   -0.11503321560397419820E+00
    65   -0.22363233179494779179E+00    0.39897548641825864718E-02    0.28386622826858457557E-05   -0.12235603410776058064E+00
    66   -0.24087329549065070178E+00    0.41532395858770252556E-02    0.29097889565189747933E-05   -0.12981609526563220314E+00
    67   -0.25865277003908604403E+00    0.43187349542569601971E-02    0.29810191386010207952E-05   -0.13740235239904977083E+00
    68   -0.27691480514748145758E+00    0.44860650540697781866E-02    0.30523477184121078590E-05   -0.14510248556404004017E+00
    69   -0.29560344966919893661E+00    0.46550539824692172344E-02    0.31237729611294818172E-05   -0.15290417536888215033E+00
    70   -0.31466275144908628647E+00    0.48255258499650243581E-02    0.31952964206964828617E-05   -0.16079510301805408079E+00
    71   -0.33407251391393355533E+00    0.49973003329304979334E-02    0.32669228264672089887E-05   -0.16876445653710273054E+00
    72   -0.35395556616346673939E+00    0.51701793292008380379E-02    0.33386599598180661375E-05   -0.17680744936144035528E+00
    73   -0.37447049252464520430E+00    0.53439603043993312917E-02    0.34105185033223355212E-05   -0.18492080182430337132E+00
    74   -0.39577587560812138578E+00    0.55184407413907156370E-02    0.34825118470886631709E-05   -0.19310123500852802159E+00
    75   -0.41803029611304493018E+00    0.56934181412249245530E-02    0.35546559432358275138E-05   -0.20134547077903103274E+00
    76   -0.44134097798491173092E+00    0.58686847466219707256E-02    0.36269690721500118648E-05   -0.20964852513973433745E+00
    77   -0.46560972428596830719E+00    0.60440117103446877600E-02    0.36994716360186215210E-05   -0.21799858824177903438E+00
    78   -0.49068698091171913944E+00    0.62191649288193011011E-02    0.37721859394686569674E-05   -0.22638214442839452167E+00
    79   -0.51642319102227784988E+00    0.63939103206922531797E-02    0.38451359525583495201E-05   -0.23478567893113222453E+00
    80   -0.54266879483132579587E+00    0.65680138278428352311E-02    0.39183470777711479230E-05   -0.24319567789069240771E+00
    81   -0.56931930734979763198E+00    0.67412443626981071940E-02    0.39918459060182424685E-05   -0.25159922312465721195E+00
    82   -0.59645055203988539549E+00    0.69133826481249669241E-02    0.40656599782221083153E-05   -0.25998577639128722661E+00
    83   -0.62418342674591731356E+00    0.70842123795765840275E-02    0.41398175514070226032E-05   -0.26834539515691441247E+00
    84   -0.65263882553807250897E+00    0.72535172798275336647E-02    0.42143473594074067439E-05   -0.27666813785960459038E+00
    85   -0.68193763851583910629E+00    0.74210810999738646351E-02    0.42892784010646511209E-05   -0.28494406392013565954E+00
    86   -0.71217810032371886564E+00    0.75866800140335427169E-02    0.43646397123527000259E-05   -0.29316327034088363046E+00
    87   -0.74336783608599299455E+00    0.77500598006801551046E-02    0.44404601715525540326E-05   -0.30131600148228288027E+00
    88   -0.77549181511672993228E+00    0.79109586634723959991E-02    0.45167683062174034084E-05   -0.30939253930066096254E+00
    89   -0.80853500205109885002E+00    0.80691148382141669737E-02    0.45935921312931723856E-05   -0.31738316676390709858E+00
    90   -0.84248235669339943676E+00    0.82242665938925350183E-02    0.46709589847093554895E-05   -0.32527816785556279422E+00
    91   -0.87732675019285411011E+00    0.83761638528312525043E-02    0.47488954003951169508E-05   -0.33306800577998296742E+00
    92   -0.91309271386374579738E+00    0.85246030493458732624E-02    0.48274269930172579988E-05   -0.34074385757075326131E+00
    93   -0.94981269012513080963E+00    0.86693922727665035516E-02    0.49065783658459291954E-05   -0.34829707948598176426E+00
    94   -0.98751911608641251838E+00    0.88103396489346789272E-02    0.49863730474678310970E-05   -0.35571902880707700900E+00
    95   -0.10262444234636933782E+01    0.89472533409160493606E-02    0.50668334449219192442E-05   -0.36300106383905123009E+00
    96   -0.10660210385117192544E+01    0.90799415496490929606E-02    0.51479808217764034007E-05   -0.37013454391038369540E+00
    97   -0.11068813819718203995E+01    0.92082125145180430958E-02    0.52298353059465609594E-05   -0.37711082937252515812E+00
    98   -0.11488578690361421764E+01    0.93318745138492465580E-02    0.53124159206132242156E-05   -0.38392128159911775853E+00
    99   -0.11919829093283491606E+01    0.94507358653374146096E-02    0.53957406239367400270E-05   -0.39055726298499005011E+00
   100   -0.12362889069008642373E+01    0.95646049263530090456E-02    0.54798263981725752053E-05   -0.39701013694497733209E+00
   101   -0.12818082602486033927E+01    0.96732900941738867578E-02    0.55646893367499245588E-05   -0.40327126791259981786E+00
   102   -0.13285733623390334479E+01    0.97765998060957044757E-02    0.56503447661451279796E-05   -0.40933202133862189864E+00
   103   -0.13766166006582898351E+01    0.98743425394364151698E-02    0.57368073786776171941E-05   -0.41518376368950044020E+00
   104   -0.14259703572729618415E+01    0.99663268114149831250E-02    0.58240913872746775948E-05   -0.42081786244571556255E+00
   105   -0.14766670089070610405E+01    0.10052361178903393077E-01    0.59122106946933336859E-05   -0.42622568609996619449E+00
   106   -0.15287389270335762781E+01    0.10132254238044454200E-01    0.60011790760366360190E-05   -0.43139860415519704073E+00
   107   -0.15822184779799293164E+01    0.10205814623728852106E-01    0.60910103730355118979E-05   -0.43632798712241277483E+00
   108   -0.16371380230465515382E+01    0.10272851008929028901E-01    0.61817186945556077502E-05   -0.44100520651822122664E+00
   109   -0.16935299186377195113E+01    0.10333172103880175138E-01    0.62733186255412445737E-05   -0.44542163486203928402E+00
   110   -0.17514265164037132738E+01    0.10386586655105663896E-01    0.63658254401589551124E-05   -0.44956864567287924128E+00
   111   -0.18108543805718155806E+01    0.10432930539280097990E-01    0.64592553112678448692E-05   -0.45343826478509846600E+00
   112   -0.18718169396436226126E+01    0.10472148046909693711E-01    0.65536255225666585468E-05   -0.45702512430248137809E+00
   113   -0.19343118350293357910E+01    0.10504210595900663819E-01    0.66489546738914263689E-05   -0.46032450863480328662E+00
   114   -0.19983367040461110786E+01    0.10529089634948207016E-01    0.67452628768225808410E-05   -0.46333170317251387571E+00
   115   -0.20638891801007450688E+01    0.10546756641750242370E-01    0.68425719415829281802E-05   -0.46604199427995340876E+00
   116   -0.21309668928769935903E+01    0.10557183121056253061E-01    0.69409055508140612601E-05   -0.46845066928751810664E+00
   117   -0.21995674685263142401E+01    0.10560340602557210382E-01    0.70402894130553711670E-05   -0.47055301648265313030E+00
   118   -0.22696885298608404646E+01    0.10556200638602889277E-01    0.71407514094916506555E-05   -0.47234432509955087687E+00
   119   -0.23413276965474079105E+01    0.10544734801781857972E-01    0.72423216996312616124E-05   -0.47381988530743834875E+00
   120   -0.24144825853014824091E+01    0.10525914682330389169E-01    0.73450328217562550797E-05   -0.47497498819733185993E+00
   121   -0.24891508100798618308E+01    0.10499711885402699188E-01    0.74489197590270789543E-05   -0.47580492576714966679E+00
   122   -0.25653299822711010947E+01    0.10466098028194989814E-01    0.75540199832219558510E-05   -0.47630499090507188997E+00
   123   -0.26430177108826327093E+01    0.10425044736941217749E-01    0.76603734637740876804E-05   -0.47647047737104791798E+00
   124   -0.27222116027236422653E+01    0.10376523643777833469E-01    0.77680226516830779677E-05   -0.47629667977635586906E+00
   125   -0.28029092625828275764E+01    0.10320506383493625868E-01    0.78770124301030632806E-05   -0.47577889356113367558E+00
   126   -0.28851082934002514335E+01    0.10256964590171537000E-01    0.79873900337670939126E-05   -0.47491241496980246550E+00
   127   -0.29688062964325951931E+01    0.10185869893735119071E-01    0.80992049347279077172E-05   -0.47369254102432467590E+00
   128   -0.30540008714112074628E+01    0.10107193916408095669E-01    0.82125086971384443938E-05   -0.47211456949524399640E+00
   129   -0.31406896166924416214E+01    0.10020908269102315330E-01    0.83273547978078715656E-05   -0.47017379887046956144E+00
   130   -0.32288701293999162445E+01    0.99269845477434944664E-02    0.84437984162506841886E-05   -0.46786552832178235350E+00
   131   -0.33185412352667205127E+01    0.98254329962915269714E-02    0.85618961911973768658E-05   -0.46518594410211350221E+00
   132   -0.34097066778857643143E+01    0.97164185032037140438E-02    0.86817059498077768997E-05   -0.46213477880666081754E+00
   133   -0.35023714297015042796E+01    0.96001445974429402974E-02    0.88032864025626954963E-05   -0.45871265203337879823E+00
   134   -0.35965404624098220587E+01    0.94768147779514602669E-02    0.89266968189807723689E-05   -0.45492018390736060907E+00
   135   -0.36922187470578782253E+01    0.93466325098779078073E-02    0.90519966725955104344E-05   -0.45075799503610253227E+00
   136   -0.37894112541359259438E+01    0.92098012208281909013E-02    0.91792452609046875099E-05   -0.44622670646265583105E+00
   137   -0.38881229536614583253E+01    0.90665242971479462902E-02    0.93085013091063952689E-05   -0.44132693961674179794E+00
   138   -0.39883588152562188256E+01    0.89170050802581685839E-02    0.94398225526321054171E-05   -0.43605931626392563372E+00
   139   -0.40901238082166919696E+01    0.87614468630523301140E-02    0.95732653065908745468E-05   -0.43042445845295285167E+00
   140   -0.41934229015787742867E+01    0.86000528863699483156E-02    0.97088840234875670708E-05   -0.42442298846136800039E+00
   141   -0.42982610641774412485E+01    0.84330263355634222516E-02    0.98467308383495454548E-05   -0.41805552873954632265E+00
   142   -0.44046432647022779605E+01    0.82605703371630319343E-02    0.99868551117659290663E-05   -0.41132270185327624024E+00
   143   -0.45125744717498612602E+01    0.80828879556577547250E-02    0.10129302968143829070E-04   -0.40422513042504693015E+00
   144   -0.46220596538739844306E+01    0.79001821903965114419E-02    0.10274116838698303184E-04   -0.39676343707419603479E+00
   145   -0.47331037796348462976E+01    0.77126559726254789728E-02    0.10421335006922172181E-04   -0.38893824435608620460E+00
   146   -0.48457118176482856242E+01    0.75205121626711005783E-02    0.10570991159273367919E-04   -0.38075017470048022616E+00
   147   -0.49598887366362705009E+01    0.73239535472566178603E-02    0.10723113964666006044E-04   -0.37219985034929231604E+00
   148   -0.50756395054797991406E+01    0.71231828370072131432E-02    0.10877726637922664532E-04   -0.36328789329389360452E+00
   149   -0.51929690932754013488E+01    0.69184026640872050770E-02    0.11034846552754264300E-04   -0.35401492521215277565E+00
   150   -0.53118824693964761252E+01    0.67098155800198212850E-02    0.11194484861504356624E-04   -0.34438156740539482836E+00
   151   -0.54323784631411058399E+01    0.64976522454433995740E-02    0.11356646144004860620E-04   -0.33438931114671827105E+00
   152   -0.55544313425480273949E+01    0.62822560035807059955E-02    0.11521328083685050214E-04   -0.32404312885211544737E+00
   153   -0.56780092357379166046E+01    0.60639983032610353386E-02    0.11688521176162995963E-04   -0.31334886278445267527E+00
   154   -0.58030802714250180330E+01    0.58432505056567251786E-02    0.11858208469375812786E-04   -0.30231235458059352306E+00
   155   -0.59296125790196612115E+01    0.56203838829610450537E-02    0.12030365339059619889E-04   -0.29093944519055892073E+00
   156   -0.60575742887421126781E+01    0.53957696172318228567E-02    0.12204959304431722323E-04   -0.27923597481761630590E+00
   157   -0.61869335317486457981E+01    0.51697787993996401068E-02    0.12381949882928944723E-04   -0.26720778285943858066E+00
   158   -0.63176584402705744381E+01    0.49427824284396246549E-02    0.12561288481079833226E-04   -0.25486070785046838205E+00
   159   -0.64497171477669903439E+01    0.47151514106888421998E-02    0.12742918334337821531E-04   -0.24220058740560876376E+00
   160   -0.65830777890917389072E+01    0.44872565593174025197E-02    0.12926774481155481919E-04   -0.22923325816535333743E+00
   161   -0.67177085006750978380E+01    0.42594685939298443031E-02    0.13112783786888105043E-04   -0.21596455574245218556E+00
   162   -0.68535774207205397701E+01    0.40321581402974863984E-02    0.13300865007775670217E-04   -0.20240031467019969913E+00
   163   -0.69906526894167555497E+01    0.38056957302129751537E-02    0.13490928893637004740E-04   -0.18854636835241750381E+00
   164   -0.71289024491650279103E+01    0.35804518014476453477E-02    0.13682878337472312752E-04   -0.17440854901518793030E+00
   165   -0.72682948448219546478E+01    0.33567966978084984829E-02    0.13876608563138986336E-04   -0.15999268766038543532E+00
   166   -0.74087980239572850394E+01    0.31351006692807983564E-02    0.14072007352286999008E-04   -0.14530461402103425628E+00
   167   -0.75503801371265577558E+01    0.29157338722439478558E-02    0.14268955309455423860E-04   -0.13035015651851045160E+00
   168   -0.76930093381581352574E+01    0.26990663697537822449E-02    0.14467326158263238124E-04   -0.11513514222159151879E+00
   169   -0.78366537844539934099E+01    0.24854681318696317596E-02    0.14666987076081988185E-04   -0.99665396807343667462E-01
   170   -0.79812816373035424533E+01    0.22753090360204770645E-02    0.14867799058413969513E-04   -0.83946744523825847506E-01
   171   -0.81268610622096719709E+01    0.20689588674039438923E-02    0.15069617304724365405E-04   -0.67985008154576309636E-01
   172   -0.82733602292260108868E+01    0.18667873193932281884E-02    0.15272291636293001428E-04   -0.51786008984837837710E-01
   173   -0.84207473133042949343E+01    0.16691639939560565502E-02    0.15475666927868139211E-04   -0.35355566769467661192E-01
   174   -0.85689904946506931793E+01    0.14764584020613574517E-02    0.15679583563821655382E-04   -0.18699499702468092011E-01
   175   -0.87180579590897124831E+01    0.12890399640787797691E-02    0.15883877900598961097E-04   -0.18236243880682093295E-02
   176   -0.88679160685914126816E+01    0.11073027950573321489E-02    0.16088382744939880536E-04    0.15265519450656048900E-01
   177   -0.90185238721174503240E+01    0.93174005978990481844E-03    0.16292927837746462577E-04    0.32558494789640582412E-01
   178   -0.91698385955279224646E+01    0.76286961839731859923E-03    0.16497340335077819346E-04    0.50045141536780447800E-01
   179   -0.93218174718039037430E+01    0.60120924167959865266E-03    0.16701445293817008766E-04    0.67715301291532040140E-01
   180   -0.94744177414268992976E+01    0.44727661133197454957E-03    0.16905066148477217262E-04    0.85558817367325526448E-01
   181   -0.96275966527564591502E+01    0.30158932011039885643E-03    0.17108025179732376346E-04    0.10356553481294338004E+00
   182   -0.97813114624042594158E+01    0.16466487194670466625E-03    0.17310143969462594570E-04    0.12172530043295379243E+00
   183   -0.99355194356028100344E+01    0.37020682011830536510E-04    0.17511243840376074948E-04    0.14002796280728499467E+00
   184   -0.10090177846567158326E+02   -0.80825923268592288532E-04    0.17711146274038685338E-04    0.15846337231002177726E+00
   185   -0.10245243978847762278E+02   -0.18835770624697087080E-03    0.17909673307822515230E-04    0.17702138112750032128E+00
   186   -0.10400675125672897536E+02   -0.28505751812411584149E-03    0.18106647901658585488E-04    0.19569184327577002214E+00
   187   -0.10556428590278889246E+02   -0.37040829906236208196E-03    0.18301894283038206020E-04    0.21446461461748556054E+00
   188   -0.10712461686226610880E+02   -0.44389307831986507926E-03    0.18495238253796823509E-04    0.23332955287827886193E+00
   189   -0.10868731737702665541E+02   -0.50499497440651222070E-03    0.18686507465970602368E-04    0.25227651766265568600E+00
   190   -0.11025196079803832205E+02   -0.55319719524934962956E-03    0.18875531663228001082E-04    0.27129537046944685041E+00
   191   -0.11181812058803380694E+02   -0.58798303835314123106E-03    0.19062142883772740338E-04    0.29037597470683623735E+00
   192   -0.11338537032397997706E+02   -0.60883589094570009052E-03    0.19246175626278702586E-04    0.30950819570697202243E+00
   193   -0.11495328369934194157E+02   -0.61523923009121079652E-03    0.19427466975528174251E-04    0.32868190074015624091E+00
   194   -0.11652143452613117347E+02   -0.60667662276158470895E-03    0.19605856692722593436E-04    0.34788695902859967379E+00
   195   -0.11808939673672909976E+02   -0.58263172584693996570E-03    0.19781187267812391095E-04    0.36711324175970438954E+00
   196   -0.11965674438547798886E+02   -0.54258828605339320169E-03    0.19953303899524404757E-04    0.38635062209883846984E+00
   197   -0.12122305165003378846E+02   -0.48603013977869228982E-03    0.20122054512174157771E-04    0.40558897520154119087E+00
   198   -0.12278789283247478537E+02   -0.41244121279489486800E-03    0.20287289657966226360E-04    0.42481817822509237992E+00
   199   -0.12435084236016447079E+02   -0.32130551983606240761E-03    0.20448862423014890581E-04    0.44402811033936401275E+00
   200   -0.12591147478636541379E+02   -0.21210716402415009094E-03    0.20606628291112057816E-04    0.46320865273686240293E+00
   201   -0.12746935900514621665E+02   -0.84417420185047646326E-04    0.20760444974627732925E-04    0.48235002909385849001E+00
   202   -0.12902404089512319985E+02    0.61844013897447753679E-04    0.20910172217975562197E-04    0.50144382693449773836E+00
   203   -0.13057506067571180708E+02    0.22667027082354330243E-03    0.21055671572003988317E-04    0.52048197628174219798E+00
   204   -0.13212195869222039590E+02    0.41005439901884604189E-03    0.21196806146382919162E-04    0.53945640921103943377E+00
   205   -0.13366427541525139233E+02    0.61198936435952644864E-03    0.21333440340449803260E-04    0.55835905985457456868E+00
   206   -0.13520155143987619084E+02    0.83246805206151509166E-03    0.21465439556480923547E-04    0.57718186440396446191E+00
   207   -0.13673332748459218422E+02    0.10714832688478806173E-02    0.21592669900808364659E-04    0.59591676111124325388E+00
   208   -0.13825914439007256362E+02    0.13290277454107600127E-02    0.21714997875008551281E-04    0.61455569028799206244E+00
   209   -0.13977854311771940488E+02    0.16050941391838960143E-02    0.21832290058543566769E-04    0.63309059430246183986E+00
   210   -0.14129106474803277749E+02    0.18996750374309099088E-02    0.21944412793769952572E-04    0.65151341757454117598E+00
   211   -0.14279625047880941224E+02    0.22127629606683079863E-02    0.22051231868831094196E-04    0.66981610656841683582E+00
   212   -0.14429364162318432108E+02    0.25443503664248794983E-02    0.22152612209601485737E-04    0.68799060978279091838E+00
   213   -0.14578277960753162290E+02    0.28944296533508738489E-02    0.22248417578199084410E-04    0.70602887773850619979E+00
   214   -0.14726320596923875073E+02    0.32629931656729680226E-02    0.22338510290991301646E-04    0.72392286296345687013E+00
   215   -0.14873446235437178586E+02    0.36500331980109214716E-02    0.22422750946986871732E-04    0.74166451997465476786E+00
   216   -0.15019609051524710708E+02    0.40555420005441589898E-02    0.22500998182894035420E-04    0.75924580525734308711E+00
   217   -0.15164763230792646098E+02    0.44795117845337645984E-02    0.22573108451522971884E-04    0.77665867724104875602E+00
   218   -0.15308862968965339491E+02    0.49219347281960323243E-02    0.22638935827195283277E-04    0.79389509627249266188E+00
   219   -0.15451862471624622231E+02    0.53828029829202502995E-02    0.22698331842662749179E-04    0.81094702458527434530E+00
   220   -0.15593715953946505337E+02    0.58621086798242381249E-02    0.22751145358877420419E-04    0.82780642626627443104E+00
   221   -0.15734377640436942869E+02    0.63598439366336139908E-02    0.22797222473714745587E-04    0.84446526721873171883E+00
   222   -0.15873801764668161951E+02    0.68760008648788622718E-02    0.22836406465381605768E-04    0.86091551512196440310E+00
   223   -0.16011942569017133309E+02    0.74105715773899322185E-02    0.22868537777838098246E-04    0.87714913938772598456E+00
   224   -0.16148754304407635374E+02    0.79635481960738559171E-02    0.22893454047479596113E-04    0.89315811111320619897E+00
   225   -0.16284191230057242450E+02    0.85349228599577563886E-02    0.22910990171041536513E-04    0.90893440303070383024E+00
   226   -0.16418207613230503483E+02    0.91246877334728287295E-02    0.22920978419051528586E-04    0.92446998945401326342E+00
   227   -0.16550757728999510476E+02    0.97328350149614162312E-02    0.22923248590569228630E-04    0.93975684622159572079E+00
   228   -0.16681795860012879729E+02    0.10359356945380817153E-01    0.22917628211226326063E-04    0.95478695063661267461E+00
   229   -0.16811276296273998554E+02    0.11004245817177205416E-01    0.22903942775039575971E-04    0.96955228140392857306E+00
   230   -0.16939153334929432759E+02    0.11667493983305344402E-01    0.22882016026238728560E-04    0.98404481856419911967E+00
   231   -0.17065381280068017134E+02    0.12349093866360856542E-01    0.22851670284832654865E-04    0.99825654342518754802E+00
   232   -0.17189914442531193828E+02    0.13049037967802405366E-01    0.22812726807589882712E-04    0.10121794384904572173E+01
   233   -0.17312707139734929029E+02    0.13767318877231295160E-01    0.22765006184749299881E-04    0.10258054873856152778E+01
   234   -0.17433713695503357144E+02    0.14503929281692156186E-01    0.22708328775711177972E-04    0.10391266747822933691E+01
   235   -0.17552888439914234198E+02    0.15258861974973718378E-01    0.22642515170782529931E-04    0.10521349863200564201E+01
   236   -0.17670185709156061904E+02    0.16032109866869089648E-01    0.22567386685345181176E-04    0.10648224085264610395E+01
   237   -0.17785559845396598178E+02    0.16823665992371533706E-01    0.22482765875648923909E-04    0.10771809287354709994E+01
   238   -0.17898965196662313559E+02    0.17633523520769099624E-01    0.22388477078430071761E-04    0.10892025350044711729E+01
   239   -0.18010356116728306830E+02    0.18461675764611756162E-01    0.22284346966242672125E-04    0.11008792160301101859E+01
   240   -0.18119686965017805846E+02    0.19308116188518742451E-01    0.22170205116874456766E-04    0.11122029610632182539E+01
   241   -0.18226912106510592793E+02    0.20172838417796871979E-01    0.22045884593015767128E-04    0.11231657598230371242E+01
   242   -0.18331985911659234745E+02    0.21055836246844650272E-01    0.21911222525128641256E-04    0.11337596024110254689E+01
   243   -0.18434862756312035970E+02    0.21957103647313121891E-01    0.21766060695523745989E-04    0.11439764792244675462E+01
   244   -0.18535497021641596405E+02    0.22876634775999091231E-01    0.21610246118667260373E-04    0.11538083808701455890E+01
   245   -0.18633843094077597868E+02    0.23814423982445744044E-01    0.21443631614605297887E-04    0.11632472980783088445E+01
   246   -0.18729855365242379150E+02    0.24770465816234234907E-01    0.21266076366049723812E-04    0.11722852216171741890E+01
   247   -0.18823488231887960609E+02    0.25744755033938550998E-01    0.21077446462775795122E-04    0.11809141422081870232E+01
   248   -0.18914696095832901790E+02    0.26737286605733767697E-01    0.20877615421487683191E-04    0.11891260504422564992E+01
   249   -0.19003433363897386243E+02    0.27748055721636553234E-01    0.20666464682856360301E-04    0.11969129366971695827E+01
